id	resistance	AMI	PAS	EMB	FLQ	INH	SM	RIF	ETH	PZA
Rv3311	no	no	no	no	no	no	no	no	no	no
Rv3312b	no	no	no	no	no	no	no	no	no	no
Rv3312c	no	no	no	no	no	no	no	no	no	no
Rv3313c	no	no	no	no	no	no	no	no	no	no
Rv3314c	no	no	no	no	no	no	no	no	no	no
Rv3315c	no	no	no	no	no	no	no	no	no	no
Rv3317	no	no	no	no	no	no	no	no	no	no
Rv3322c	no	no	no	no	no	no	no	no	no	no
Rv3325	no	no	no	no	no	no	no	no	no	no
Rv3326	no	no	no	no	no	no	no	no	no	no
Rv3327	no	no	no	no	no	no	no	no	no	no
Rv3330	no	no	no	no	no	no	no	no	no	no
Rv3331	no	no	no	no	no	no	no	no	no	no
Rv3332	no	no	no	no	no	no	no	no	no	no
Rv3333c	no	no	no	no	no	no	no	no	no	no
Rv3334	no	no	no	no	no	no	no	no	no	no
Rv3335c	no	no	no	no	no	no	no	no	no	no
Rv3336c	no	no	no	no	no	no	no	no	no	no
Rv3337	no	no	no	no	no	no	no	no	no	no
Rv3338	no	no	no	no	no	no	no	no	no	no
Rv3339c	no	no	no	no	no	no	no	no	no	no
Rv3340	no	no	no	no	no	no	no	no	no	no
Rv3341	no	no	no	no	no	no	no	no	no	no
Rv3344c	no	no	no	no	no	no	no	no	no	no
Rv3346c	no	no	no	no	no	no	no	no	no	no
Rv3348	no	no	no	no	no	no	no	no	no	no
Rv3349c	no	no	no	no	no	no	no	no	no	no
Rv3351c	no	no	no	no	no	no	no	no	no	no
Rv3352c	no	no	no	no	no	no	no	no	no	no
Rv3353c	no	no	no	no	no	no	no	no	no	no
Rv3354	no	no	no	no	no	no	no	no	no	no
Rv3355c	no	no	no	no	no	no	no	no	no	no
Rv3356c	no	no	no	no	no	no	no	no	no	no
Rv3359	no	no	no	no	no	no	no	no	no	no
Rv3361c	no	no	no	no	no	no	no	no	no	no
Rv3362c	no	no	no	no	no	no	no	no	no	no
Rv3363c	no	no	no	no	no	no	no	no	no	no
Rv3364c	no	no	no	no	no	no	no	no	no	no
Rv3365c	no	no	no	no	no	no	no	no	no	no
Rv3366	no	no	no	no	no	no	no	no	no	no
Rv3368c	no	no	no	no	no	no	no	no	no	no
Rv3369	no	no	no	no	no	no	no	no	no	no
Rv3370c	no	no	no	no	no	no	no	no	no	no
Rv3371	no	no	no	no	no	no	no	no	no	no
Rv3372	no	no	no	no	no	no	no	no	no	no
Rv3373	no	no	no	no	no	no	no	no	no	no
Rv3374	no	no	no	no	no	no	no	no	no	no
Rv3375	no	no	no	no	no	no	no	no	no	no
Rv3377c	no	no	no	no	no	no	no	no	no	no
Rv3378c	no	no	no	no	no	no	no	no	no	no
Rv3380c	no	no	no	no	no	no	no	no	no	no
Rv3381c	no	no	no	no	no	no	no	no	no	no
Rv3382c	no	no	no	no	no	no	no	no	no	no
Rv3386	no	no	no	no	no	no	no	no	no	no
Rv3387	no	no	no	no	no	no	no	no	no	no
Rv3389c	no	no	no	no	no	no	no	no	no	no
Rv3390	no	no	no	no	no	no	no	no	no	no
Rv3393	no	no	no	no	no	no	no	no	no	no
Rv3394c	no	no	no	no	no	no	no	no	no	no
Rv3395A	no	no	no	no	no	no	no	no	no	no
Rv3397c	no	no	no	no	no	no	no	no	no	no
Rv3398c	no	no	no	no	no	no	no	no	no	no
Rv3409c	no	no	no	no	no	no	no	no	no	no
Rv3411c	no	no	no	no	no	no	no	no	no	no
Rv3415c	no	no	no	no	no	no	no	no	no	no
Rv3420c	no	no	no	no	no	no	no	no	no	no
Rv3430a	no	no	no	no	no	no	no	no	no	no
Rv3431c	no	no	no	no	no	no	no	no	no	no
Rv3432c	no	no	no	no	no	no	no	no	no	no
Rv3434c	no	no	no	no	no	no	no	no	no	no
Rv3435c	no	no	no	no	no	no	no	no	no	no
Rv3437	no	no	no	no	no	no	no	no	no	no
Rv3438	no	no	no	no	no	no	no	no	no	no
Rv3439c	no	no	no	no	no	no	no	no	no	no
Rv3440c	no	no	no	no	no	no	no	no	no	no
Rv3441c	no	no	no	no	no	no	no	no	no	no
Rv3444c	no	no	no	no	no	no	no	no	no	no
Rv3445c	no	no	no	no	no	no	no	no	no	no
Rv3446c	no	no	no	no	no	no	no	no	no	no
Rv3449	no	no	no	no	no	no	no	no	no	no
Rv3453	no	no	no	no	no	no	no	no	no	no
Rv3454	no	no	no	no	no	no	no	no	no	no
Rv3463	no	no	no	no	no	no	no	no	no	no
Rv3464	no	no	no	no	no	no	no	no	no	no
Rv3465	no	no	no	no	no	no	no	no	no	no
Rv3468c	no	no	no	no	no	no	no	no	no	no
Rv3469c	no	no	no	no	no	no	no	no	no	no
Rv3470c	no	no	no	no	no	no	no	no	no	no
Rv3471c	no	no	no	no	no	no	no	no	no	no
Rv3472	no	no	no	no	no	no	no	no	no	no
Rv3473c	no	no	no	no	no	no	no	no	no	no
Rv3474	no	no	no	no	no	no	no	no	no	no
Rv3475	no	no	no	no	no	no	no	no	no	no
Rv3476c	no	no	no	no	no	no	no	no	no	no
Rv3480c	no	no	no	no	no	no	no	no	no	no
Rv3481c	no	no	no	no	no	no	no	no	no	no
Rv3482c	no	no	no	no	no	no	no	no	no	no
Rv3484	no	no	no	no	no	no	no	no	no	no
Rv3487c	no	no	no	no	no	no	no	no	no	no
Rv3488	no	no	no	no	no	no	no	no	no	no
Rv3489	no	no	no	no	no	no	no	no	no	no
Rv3491	no	no	no	no	no	no	no	no	no	no
Rv3492c	no	no	no	no	no	no	no	no	no	no
Rv3493c	no	no	no	no	no	no	no	no	no	no
Rv3494c	no	no	no	no	no	no	no	no	no	no
Rv3495c	no	no	no	no	no	no	no	no	no	no
Rv3496c	no	no	no	no	no	no	no	no	no	no
Rv3497c	no	no	no	no	no	no	no	no	no	no
Rv3498c	no	no	no	no	no	no	no	no	no	no
Rv3499c	no	no	no	no	no	no	no	no	no	no
Rv3500c	no	no	no	no	no	no	no	no	no	no
Rv3501c	no	no	no	no	no	no	no	no	no	no
Rv3503c	no	no	no	no	no	no	no	no	no	no
Rv3509c	no	no	no	no	no	no	no	no	no	no
Rv3510c	no	no	no	no	no	no	no	no	no	no
Rv3512	no	no	no	no	no	no	no	no	no	no
Rv3515c	no	no	no	no	no	no	no	no	no	no
Rv3516	no	no	no	no	no	no	no	no	no	no
Rv3519	no	no	no	no	no	no	no	no	no	no
Rv3521	no	no	no	no	no	no	no	no	no	no
Rv3522	no	no	no	no	no	no	no	no	no	no
Rv3523	no	no	no	no	no	no	no	no	no	no
Rv3525c	no	no	no	no	no	no	no	no	no	no
Rv3527	no	no	no	no	no	no	no	no	no	no
Rv3528c	no	no	no	no	no	no	no	no	no	no
Rv3531c	no	no	no	no	no	no	no	no	no	no
Rv3534c	no	no	no	no	no	no	no	no	no	no
Rv3535c	no	no	no	no	no	no	no	no	no	no
Rv3536c	no	no	no	no	no	no	no	no	no	no
Rv3537	no	no	no	no	no	no	no	no	no	no
Rv3538	no	no	no	no	no	no	no	no	no	no
Rv3540c	no	no	no	no	no	no	no	no	no	no
Rv3541c	no	no	no	no	no	no	no	no	no	no
Rv3542c	no	no	no	no	no	no	no	no	no	no
Rv3544c	no	no	no	no	no	no	no	no	no	no
Rv3545c	no	no	no	no	no	no	no	no	no	no
Rv3546	no	no	no	no	no	no	no	no	no	no
Rv3550	no	no	no	no	no	no	no	no	no	no
Rv3556c	no	no	no	no	no	no	no	no	no	no
Rv3564	no	no	no	no	no	no	no	no	no	no
Rv3565	no	no	no	no	no	no	no	no	no	no
Rv3566A	no	no	no	no	no	no	no	no	no	no
Rv3568c	no	no	no	no	no	no	no	no	no	no
Rv3569c	no	no	no	no	no	no	no	no	no	no
Rv3570c	no	no	no	no	no	no	no	no	no	no
Rv3571	no	no	no	no	no	no	no	no	no	no
Rv3572	no	no	no	no	no	no	no	no	no	no
Rv3573c	no	no	no	no	no	no	no	no	no	no
Rv3575c	no	no	no	no	no	no	no	no	no	no
Rv3577	no	no	no	no	no	no	no	no	no	no
Rv3580c	no	no	no	no	no	no	no	no	no	no
Rv3581c	no	no	no	no	no	no	no	no	no	no
Rv3582c	no	no	no	no	no	no	no	no	no	no
Rv3587c	no	no	no	no	no	no	no	no	no	no
Rv3588c	no	no	no	no	no	no	no	no	no	no
Rv3592	no	no	no	no	no	no	no	no	no	no
Rv3593	no	no	no	no	no	no	no	no	no	no
Rv3594	no	no	no	no	no	no	no	no	no	no
Rv3598c	no	no	no	no	no	no	no	no	no	no
Rv3599c	no	no	no	no	no	no	no	no	no	no
Rv3600c	no	no	no	no	no	no	no	no	no	no
Rv3601c	no	no	no	no	no	no	no	no	no	no
Rv3603c	no	no	no	no	no	no	no	no	no	no
Rv3604c	no	no	no	no	no	no	no	no	no	no
Rv3605c	no	no	no	no	no	no	no	no	no	no
Rv3606c	no	no	no	no	no	no	no	no	no	no
Rv3607c	no	no	no	no	no	no	no	no	no	no
Rv3608c	no	no	no	no	no	no	no	no	no	no
Rv3609c	no	no	no	no	no	no	no	no	no	no
Rv3611	no	no	no	no	no	no	no	no	no	no
Rv3612c	no	no	no	no	no	no	no	no	no	no
Rv3613c	no	no	no	no	no	no	no	no	no	no
Rv3614c	no	no	no	no	no	no	no	no	no	no
Rv3615c	no	no	no	no	no	no	no	no	no	no
Rv3616c	no	no	no	no	no	no	no	no	no	no
Rv3618	no	no	no	no	no	no	no	no	no	no
Rv3619c	no	no	no	no	no	no	no	no	no	no
Rv3623	no	no	no	no	no	no	no	no	no	no
Rv3624c	no	no	no	no	no	no	no	no	no	no
Rv3626c	no	no	no	no	no	no	no	no	no	no
Rv3627c	no	no	no	no	no	no	no	no	no	no
Rv3629c	no	no	no	no	no	no	no	no	no	no
Rv3631	no	no	no	no	no	no	no	no	no	no
Rv3632	no	no	no	no	no	no	no	no	no	no
Rv3635	no	no	no	no	no	no	no	no	no	no
Rv3636	no	no	no	no	no	no	no	no	no	no
Rv3637	no	no	no	no	no	no	no	no	no	no
Rv3639c	no	no	no	no	no	no	no	no	no	no
Rv3641c	no	no	no	no	no	no	no	no	no	no
Rv3642c	no	no	no	no	no	no	no	no	no	no
Rv3643	no	no	no	no	no	no	no	no	no	no
Rv3644c	no	no	no	no	no	no	no	no	no	no
Rv3647c	no	no	no	no	no	no	no	no	no	no
Rv3649	no	no	no	no	no	no	no	no	no	no
Rv3651	no	no	no	no	no	no	no	no	no	no
Rv3654c	no	no	no	no	no	no	no	no	no	no
Rv3655c	no	no	no	no	no	no	no	no	no	no
Rv3656c	no	no	no	no	no	no	no	no	no	no
Rv3657c	no	no	no	no	no	no	no	no	no	no
Rv3658c	no	no	no	no	no	no	no	no	no	no
Rv3662c	no	no	no	no	no	no	no	no	no	no
Rv3666c	no	no	no	no	no	no	no	no	no	no
Rv3667	no	no	no	no	no	no	no	no	no	no
Rv3668c	no	no	no	no	no	no	no	no	no	no
Rv3669	no	no	no	no	no	no	no	no	no	no
Rv3670	no	no	no	no	no	no	no	no	no	no
Rv3672c	no	no	no	no	no	no	no	no	no	no
Rv3673c	no	no	no	no	no	no	no	no	no	no
Rv3675	no	no	no	no	no	no	no	no	no	no
Rv3677c	no	no	no	no	no	no	no	no	no	no
Rv3678A	no	no	no	no	no	no	no	no	no	no
Rv3678c	no	no	no	no	no	no	no	no	no	no
Rv3680	no	no	no	no	no	no	no	no	no	no
Rv3683	no	no	no	no	no	no	no	no	no	no
Rv3686c	no	no	no	no	no	no	no	no	no	no
Rv3688c	no	no	no	no	no	no	no	no	no	no
Rv3689	no	no	no	no	no	no	no	no	no	no
Rv3690	no	no	no	no	no	no	no	no	no	no
Rv3692	no	no	no	no	no	no	no	no	no	no
Rv3693	no	no	no	no	no	no	no	no	no	no
Rv3694c	no	no	no	no	no	no	no	no	no	no
Rv3695	no	no	no	no	no	no	no	no	no	no
Rv3696c	no	no	no	no	no	no	no	no	no	no
Rv3698	no	no	no	no	no	no	no	no	no	no
Rv3700c	no	no	no	no	no	no	no	no	no	no
Rv3701c	no	no	no	no	no	no	no	no	no	no
Rv3702c	no	no	no	no	no	no	no	no	no	no
Rv3703c	no	no	no	no	no	no	no	no	no	no
Rv3704c	no	no	no	no	no	no	no	no	no	no
Rv3705A	no	no	no	no	no	no	no	no	no	no
Rv3705c	no	no	no	no	no	no	no	no	no	no
Rv3706c	no	no	no	no	no	no	no	no	no	no
Rv3707c	no	no	no	no	no	no	no	no	no	no
Rv3708c	no	no	no	no	no	no	no	no	no	no
Rv3709c	no	no	no	no	no	no	no	no	no	no
Rv3711c	no	no	no	no	no	no	no	no	no	no
Rv3712	no	no	no	no	no	no	no	no	no	no
Rv3713	no	no	no	no	no	no	no	no	no	no
Rv3717	no	no	no	no	no	no	no	no	no	no
Rv3718c	no	no	no	no	no	no	no	no	no	no
Rv3719	no	no	no	no	no	no	no	no	no	no
Rv3720	no	no	no	no	no	no	no	no	no	no
Rv3721c	no	no	no	no	no	no	no	no	no	no
Rv3722c	no	no	no	no	no	no	no	no	no	no
Rv3723	no	no	no	no	no	no	no	no	no	no
Rv3724a	no	no	no	no	no	no	no	no	no	no
Rv3724b	no	no	no	no	no	no	no	no	no	no
Rv3725	no	no	no	no	no	no	no	no	no	no
Rv3727	no	no	no	no	no	no	no	no	no	no
Rv3731	no	no	no	no	no	no	no	no	no	no
Rv3732	no	no	no	no	no	no	no	no	no	no
Rv3733c	no	no	no	no	no	no	no	no	no	no
Rv3734c	no	no	no	no	no	no	no	no	no	no
Rv3735	no	no	no	no	no	no	no	no	no	no
Rv3737	no	no	no	no	no	no	no	no	no	no
Rv3740c	no	no	no	no	no	no	no	no	no	no
Rv3745c	no	no	no	no	no	no	no	no	no	no
Rv3747	no	no	no	no	no	no	no	no	no	no
Rv3748	no	no	no	no	no	no	no	no	no	no
Rv3751	no	no	no	no	no	no	no	no	no	no
Rv3752c	no	no	no	no	no	no	no	no	no	no
Rv3753c	no	no	no	no	no	no	no	no	no	no
Rv3754	no	no	no	no	no	no	no	no	no	no
Rv3755c	no	no	no	no	no	no	no	no	no	no
Rv3756c	no	no	no	no	no	no	no	no	no	no
Rv3757c	no	no	no	no	no	no	no	no	no	no
Rv3759c	no	no	no	no	no	no	no	no	no	no
Rv3761c	no	no	no	no	no	no	no	no	no	no
Rv3762c	no	no	no	no	no	no	no	no	no	no
Rv3768	no	no	no	no	no	no	no	no	no	no
Rv3769	no	no	no	no	no	no	no	no	no	no
Rv3770c	no	no	no	no	no	no	no	no	no	no
Rv3771c	no	no	no	no	no	no	no	no	no	no
Rv3773c	no	no	no	no	no	no	no	no	no	no
Rv3774	no	no	no	no	no	no	no	no	no	no
Rv3775	no	no	no	no	no	no	no	no	no	no
Rv3779	no	no	no	no	no	no	no	no	no	no
Rv3782	no	no	no	no	no	no	no	no	no	no
Rv3783	no	no	no	no	no	no	no	no	no	no
Rv3784	no	no	no	no	no	no	no	no	no	no
Rv3790	no	no	no	no	no	no	no	no	no	no
Rv3791	no	no	no	no	no	no	no	no	no	no
Rv3792	no	no	no	no	no	no	no	no	no	no
Rv3794	yes	no	no	yes	no	no	no	no	no	no
Rv3799c	no	no	no	no	no	no	no	no	no	no
Rv3800c	no	no	no	no	no	no	no	no	no	no
Rv3801c	no	no	no	no	no	no	no	no	no	no
Rv3802c	no	no	no	no	no	no	no	no	no	no
Rv3804c	no	no	no	no	no	no	no	no	no	no
Rv3805c	no	no	no	no	no	no	no	no	no	no
Rv3806c	no	no	no	no	no	no	no	no	no	no
Rv3808c	no	no	no	no	no	no	no	no	no	no
Rv3809c	no	no	no	no	no	no	no	no	no	no
Rv3810	no	no	no	no	no	no	no	no	no	no
Rv3811	no	no	no	no	no	no	no	no	no	no
Rv3813c	no	no	no	no	no	no	no	no	no	no
Rv3814c	no	no	no	no	no	no	no	no	no	no
Rv3815c	no	no	no	no	no	no	no	no	no	no
Rv3817	no	no	no	no	no	no	no	no	no	no
Rv3819	no	no	no	no	no	no	no	no	no	no
Rv3829c	no	no	no	no	no	no	no	no	no	no
Rv3830c	no	no	no	no	no	no	no	no	no	no
Rv3831	no	no	no	no	no	no	no	no	no	no
Rv3832c	no	no	no	no	no	no	no	no	no	no
Rv3833	no	no	no	no	no	no	no	no	no	no
Rv3834c	no	no	no	no	no	no	no	no	no	no
Rv3836	no	no	no	no	no	no	no	no	no	no
Rv3837c	no	no	no	no	no	no	no	no	no	no
Rv3839	no	no	no	no	no	no	no	no	no	no
Rv3840	no	no	no	no	no	no	no	no	no	no
Rv3842c	no	no	no	no	no	no	no	no	no	no
Rv3843c	no	no	no	no	no	no	no	no	no	no
Rv3844	no	no	no	no	no	no	no	no	no	no
Rv3845	no	no	no	no	no	no	no	no	no	no
Rv3847	no	no	no	no	no	no	no	no	no	no
Rv3848	no	no	no	no	no	no	no	no	no	no
Rv3850	no	no	no	no	no	no	no	no	no	no
Rv3851	no	no	no	no	no	no	no	no	no	no
Rv3852	no	no	no	no	no	no	no	no	no	no
Rv3856c	no	no	no	no	no	no	no	no	no	no
Rv3857c	no	no	no	no	no	no	no	no	no	no
Rv3861	no	no	no	no	no	no	no	no	no	no
Rv3863	no	no	no	no	no	no	no	no	no	no
Rv3868	no	no	no	no	no	no	no	no	no	no
Rv3869	no	no	no	no	no	no	no	no	no	no
Rv3870	no	no	no	no	no	no	no	no	no	no
Rv3871	no	no	no	no	no	no	no	no	no	no
Rv3874	no	no	no	no	no	no	no	no	no	no
Rv3875	no	no	no	no	no	no	no	no	no	no
Rv3877	no	no	no	no	no	no	no	no	no	no
Rv3879c	no	no	no	no	no	no	no	no	no	no
Rv3881c	no	no	no	no	no	no	no	no	no	no
Rv3882c	no	no	no	no	no	no	no	no	no	no
Rv3883c	no	no	no	no	no	no	no	no	no	no
Rv3886c	no	no	no	no	no	no	no	no	no	no
Rv3891c	no	no	no	no	no	no	no	no	no	no
Rv3896c	no	no	no	no	no	no	no	no	no	no
Rv3898c	no	no	no	no	no	no	no	no	no	no
Rv3901c	no	no	no	no	no	no	no	no	no	no
Rv3902c	no	no	no	no	no	no	no	no	no	no
Rv3903c	no	no	no	no	no	no	no	no	no	no
Rv3906c	no	no	no	no	no	no	no	no	no	no
Rv3907c	no	no	no	no	no	no	no	no	no	no
Rv3909	no	no	no	no	no	no	no	no	no	no
Rv3915	no	no	no	no	no	no	no	no	no	no
Rv3916c	no	no	no	no	no	no	no	no	no	no
Rv3920c	no	no	no	no	no	no	no	no	no	no
Rv3923c	no	no	no	no	no	no	no	no	no	no
